YEAR,ROUND,REGION,T1ID,T1SEED,T1SCORE,T1NAME,T1PTS,T1REB,T1AST,T1STL,T1BLK,T1TO,T1FG%,T1FT%,T13P%,T1W,T1L,T1HW,T1HL,T1AW,T1AL,T1BPI,T1SOS,T1SOR,T1REC,T1HREC,T1AREC,T2ID,T2SEED,T2SCORE,T2NAME,T2PTS,T2REB,T2AST,T2STL,T2BLK,T2TO,T2FG%,T2FT%,T23P%,T2W,T2L,T2HW,T2HL,T2AW,T2AL,T2BPI,T2SOS,T2SOR,T2REC,T2HREC,T2AREC,SEEDDIFF,BPIDIFF,SOSDIFF,SORDIFF,WINNER
2015,2.0,1.0,2305,2,65,Kansas Jayhawks,71.2,37.9,13.3,6.5,5.0,12.8,44.0,72.0,37.5,27,9,15,0,5,6,13,2,7,0.75,1.0,0.455,2724,7,78,Wichita State Shockers,69.7,35.6,13.9,7.0,3.8,9.4,44.6,68.8,36.2,30,5,15,0,10,2,17,98,17,0.857,1.0,0.833,-5,-4,-96,-10,1
2015,2.0,1.0,87,3,67,Notre Dame Fighting Irish,78.8,32.8,15.1,6.9,3.6,9.4,51.0,74.0,39.2,32,6,17,2,7,2,11,20,5,0.842,0.895,0.778,2086,6,64,Butler Bulldogs,69.6,36.7,11.5,6.4,2.9,11.4,43.9,68.0,35.8,23,11,13,3,7,4,19,25,23,0.676,0.812,0.636,-3,-8,-5,-18,0
2015,2.0,1.0,120,4,59,Maryland Terrapins,69.5,35.1,10.9,4.8,4.2,12.0,43.8,75.7,37.2,28,7,18,1,6,4,26,28,10,0.8,0.947,0.6,277,5,69,West Virginia Mountaineers,73.9,36.8,14.5,10.9,2.8,13.1,41.2,66.0,31.8,25,10,12,3,5,5,24,15,16,0.714,0.8,0.5,-1,2,13,-6,1
2015,2.0,2.0,275,1,72,Wisconsin Badgers,71.9,33.7,12.7,4.5,3.5,7.4,48.0,76.3,35.7,36,4,15,1,10,2,3,10,2,0.9,0.938,0.833,2483,8,65,Oregon Ducks,75.6,36.4,14.2,5.7,4.3,11.8,46.1,76.0,36.0,26,10,17,2,5,4,116,61,29,0.722,0.895,0.556,-7,-113,-51,-27,0
2015,2.0,2.0,12,2,73,Arizona Wildcats,76.4,37.2,14.2,7.2,3.6,11.2,48.9,69.9,36.0,34,4,17,0,8,3,5,76,9,0.895,1.0,0.727,194,10,58,Ohio State Buckeyes,75.8,35.8,15.4,7.8,5.1,11.3,48.6,67.8,37.2,24,11,18,2,4,6,9,34,22,0.686,0.9,0.4,-8,-4,42,-13,0
2015,2.0,2.0,2247,14,67,Georgia State Panthers,72.0,32.8,13.6,9.1,4.2,10.7,48.0,72.7,33.1,25,10,12,1,8,8,57,156,76,0.714,0.923,0.5,2752,6,75,Xavier Musketeers,73.6,34.8,16.4,6.1,2.9,12.1,47.3,72.5,34.9,23,14,13,3,5,7,40,18,34,0.622,0.812,0.417,8,17,138,42,1
2015,2.0,2.0,153,4,87,North Carolina Tar Heels,77.9,41.0,17.7,6.7,4.4,12.7,47.5,70.0,34.5,26,12,10,5,7,4,7,1,12,0.684,0.667,0.636,8,5,78,Arkansas Razorbacks,78.0,35.8,16.1,7.8,4.8,11.7,44.7,72.4,35.0,27,9,17,2,7,5,33,59,20,0.75,0.895,0.583,-1,-26,-58,-8,0
2015,2.0,3.0,222,1,68,Villanova Wildcats,76.3,34.4,15.9,7.8,4.0,10.9,47.0,72.7,38.9,33,3,16,0,9,2,6,55,6,0.917,1.0,0.818,152,8,71,NC State Wolfpack,70.4,37.8,11.6,4.0,5.3,10.5,43.7,68.3,36.1,22,14,14,6,5,5,27,8,30,0.611,0.7,0.5,-7,-21,47,-24,1
2015,2.0,3.0,258,2,54,Virginia Cavaliers,65.3,36.2,12.9,5.6,4.3,9.5,46.3,72.3,36.1,30,4,15,1,11,1,4,27,4,0.882,0.938,0.917,127,7,60,Michigan State Spartans,71.9,37.7,17.1,5.3,4.6,11.6,47.1,63.3,38.6,27,12,12,4,7,4,16,3,13,0.692,0.75,0.636,-5,-12,24,-9,1
2015,2.0,3.0,201,3,72,Oklahoma Sooners,71.9,38.1,12.5,6.9,5.0,12.1,43.6,73.5,34.3,24,11,14,1,5,6,14,7,18,0.686,0.933,0.455,2168,11,66,Dayton Flyers,68.2,31.5,13.8,7.0,2.5,11.5,46.3,68.2,35.2,27,9,16,0,5,6,41,77,32,0.75,1.0,0.455,-8,-27,-70,-14,0
2015,2.0,3.0,97,4,66,Louisville Cardinals,69.2,38.2,11.7,8.3,5.5,11.8,42.9,66.0,30.4,27,9,15,4,7,3,12,5,11,0.75,0.789,0.7,2460,5,53,Northern Iowa Panthers,65.4,30.8,11.9,5.9,2.5,10.5,48.3,72.6,39.7,31,4,15,0,9,3,23,104,15,0.886,1.0,0.75,-1,-11,-99,-4,0
2015,2.0,4.0,150,1,68,Duke Blue Devils,80.6,37.3,15.5,7.2,3.8,11.2,50.2,69.1,38.6,35,4,15,1,9,2,2,4,3,0.897,0.938,0.818,21,8,49,San Diego State Aztecs,61.8,35.2,10.6,6.9,5.0,11.4,41.9,62.9,32.0,27,9,16,1,6,5,56,79,31,0.75,0.941,0.545,-7,-54,-75,-28,0
2015,2.0,4.0,2250,2,87,Gonzaga Bulldogs,79.1,37.9,16.5,6.2,3.4,10.6,52.4,69.1,40.8,35,3,16,1,10,1,8,96,8,0.921,0.941,0.909,2294,7,68,Iowa Hawkeyes,69.4,37.7,14.4,6.6,4.7,11.3,42.7,74.5,33.2,22,12,14,4,7,3,21,11,25,0.647,0.778,0.7,-5,-13,85,-17,0
2015,2.0,4.0,5,14,75,UAB Blazers,68.9,36.6,14.4,6.6,5.2,13.6,43.0,74.1,33.2,20,16,13,4,3,8,154,131,151,0.556,0.765,0.273,26,11,92,UCLA Bruins,72.0,38.0,13.9,6.8,3.7,11.9,44.1,67.6,36.3,22,14,16,1,2,8,91,53,51,0.611,0.941,0.2,3,63,78,100,1
2015,2.0,4.0,46,4,64,Georgetown Hoyas,70.7,35.1,13.2,7.7,4.9,12.6,45.5,70.2,34.7,22,11,13,3,5,4,29,17,21,0.667,0.812,0.556,254,5,75,Utah Utes,72.1,34.9,14.3,5.9,5.0,11.4,48.5,69.9,40.4,26,9,16,1,6,5,10,74,33,0.743,0.941,0.545,-1,19,-57,-12,1
2015,3.0,1.0,96,1,78,Kentucky Wildcats,74.9,38.2,14.7,6.6,6.9,10.6,46.9,72.2,35.0,38,1,19,0,10,0,1,40,1,0.974,1.0,1.0,277,5,39,West Virginia Mountaineers,73.9,36.8,14.5,10.9,2.8,13.1,41.2,66.0,31.8,25,10,12,3,5,5,24,15,16,0.714,0.8,0.5,-4,-23,25,-15,0
2015,3.0,1.0,2724,7,70,Wichita State Shockers,69.7,35.6,13.9,7.0,3.8,9.4,44.6,68.8,36.2,30,5,15,0,10,2,17,98,17,0.857,1.0,0.833,87,3,81,Notre Dame Fighting Irish,78.8,32.8,15.1,6.9,3.6,9.4,51.0,74.0,39.2,32,6,17,2,7,2,11,20,5,0.842,0.895,0.778,4,6,78,12,1
2015,3.0,2.0,275,1,79,Wisconsin Badgers,71.9,33.7,12.7,4.5,3.5,7.4,48.0,76.3,35.7,36,4,15,1,10,2,3,10,2,0.9,0.938,0.833,153,4,72,North Carolina Tar Heels,77.9,41.0,17.7,6.7,4.4,12.7,47.5,70.0,34.5,26,12,10,5,7,4,7,1,12,0.684,0.667,0.636,-3,-4,9,-10,0
2015,3.0,2.0,12,2,68,Arizona Wildcats,76.4,37.2,14.2,7.2,3.6,11.2,48.9,69.9,36.0,34,4,17,0,8,3,5,76,9,0.895,1.0,0.727,2752,6,60,Xavier Musketeers,73.6,34.8,16.4,6.1,2.9,12.1,47.3,72.5,34.9,23,14,13,3,5,7,40,18,34,0.622,0.812,0.417,-4,-35,58,-25,0
2015,3.0,3.0,152,8,65,NC State Wolfpack,70.4,37.8,11.6,4.0,5.3,10.5,43.7,68.3,36.1,22,14,14,6,5,5,27,8,30,0.611,0.7,0.5,97,4,75,Louisville Cardinals,69.2,38.2,11.7,8.3,5.5,11.8,42.9,66.0,30.4,27,9,15,4,7,3,12,5,11,0.75,0.789,0.7,4,15,3,19,1
2015,3.0,3.0,127,7,62,Michigan State Spartans,71.9,37.7,17.1,5.3,4.6,11.6,47.1,63.3,38.6,27,12,12,4,7,4,16,3,13,0.692,0.75,0.636,201,3,58,Oklahoma Sooners,71.9,38.1,12.5,6.9,5.0,12.1,43.6,73.5,34.3,24,11,14,1,5,6,14,7,18,0.686,0.933,0.455,4,2,-4,-5,0
2015,3.0,4.0,150,1,63,Duke Blue Devils,80.6,37.3,15.5,7.2,3.8,11.2,50.2,69.1,38.6,35,4,15,1,9,2,2,4,3,0.897,0.938,0.818,254,5,57,Utah Utes,72.1,34.9,14.3,5.9,5.0,11.4,48.5,69.9,40.4,26,9,16,1,6,5,10,74,33,0.743,0.941,0.545,-4,-8,-70,-30,0
2015,3.0,4.0,2250,2,74,Gonzaga Bulldogs,79.1,37.9,16.5,6.2,3.4,10.6,52.4,69.1,40.8,35,3,16,1,10,1,8,96,8,0.921,0.941,0.909,26,11,62,UCLA Bruins,72.0,38.0,13.9,6.8,3.7,11.9,44.1,67.6,36.3,22,14,16,1,2,8,91,53,51,0.611,0.941,0.2,-9,-83,43,-43,0
2015,4.0,1.0,96,1,68,Kentucky Wildcats,74.9,38.2,14.7,6.6,6.9,10.6,46.9,72.2,35.0,38,1,19,0,10,0,1,40,1,0.974,1.0,1.0,87,3,66,Notre Dame Fighting Irish,78.8,32.8,15.1,6.9,3.6,9.4,51.0,74.0,39.2,32,6,17,2,7,2,11,20,5,0.842,0.895,0.778,-2,-10,20,-4,0
2015,4.0,2.0,275,1,85,Wisconsin Badgers,71.9,33.7,12.7,4.5,3.5,7.4,48.0,76.3,35.7,36,4,15,1,10,2,3,10,2,0.9,0.938,0.833,12,2,78,Arizona Wildcats,76.4,37.2,14.2,7.2,3.6,11.2,48.9,69.9,36.0,34,4,17,0,8,3,5,76,9,0.895,1.0,0.727,-1,-2,-66,-7,0
2015,4.0,3.0,97,4,70,Louisville Cardinals,69.2,38.2,11.7,8.3,5.5,11.8,42.9,66.0,30.4,27,9,15,4,7,3,12,5,11,0.75,0.789,0.7,127,7,76,Michigan State Spartans,71.9,37.7,17.1,5.3,4.6,11.6,47.1,63.3,38.6,27,12,12,4,7,4,16,3,13,0.692,0.75,0.636,-3,-4,2,-2,1
2015,4.0,4.0,150,1,66,Duke Blue Devils,80.6,37.3,15.5,7.2,3.8,11.2,50.2,69.1,38.6,35,4,15,1,9,2,2,4,3,0.897,0.938,0.818,2250,2,52,Gonzaga Bulldogs,79.1,37.9,16.5,6.2,3.4,10.6,52.4,69.1,40.8,35,3,16,1,10,1,8,96,8,0.921,0.941,0.909,-1,-6,-92,-5,0
2015,5.0,1.0,96,1,64,Kentucky Wildcats,74.9,38.2,14.7,6.6,6.9,10.6,46.9,72.2,35.0,38,1,19,0,10,0,1,40,1,0.974,1.0,1.0,275,1,71,Wisconsin Badgers,71.9,33.7,12.7,4.5,3.5,7.4,48.0,76.3,35.7,36,4,15,1,10,2,3,10,2,0.9,0.938,0.833,0,-2,30,-1,1
2015,5.0,2.0,127,7,61,Michigan State Spartans,71.9,37.7,17.1,5.3,4.6,11.6,47.1,63.3,38.6,27,12,12,4,7,4,16,3,13,0.692,0.75,0.636,150,1,81,Duke Blue Devils,80.6,37.3,15.5,7.2,3.8,11.2,50.2,69.1,38.6,35,4,15,1,9,2,2,4,3,0.897,0.938,0.818,6,14,-1,10,1
2015,6.0,1.0,275,1,63,Wisconsin Badgers,71.9,33.7,12.7,4.5,3.5,7.4,48.0,76.3,35.7,36,4,15,1,10,2,3,10,2,0.9,0.938,0.833,150,1,68,Duke Blue Devils,80.6,37.3,15.5,7.2,3.8,11.2,50.2,69.1,38.6,35,4,15,1,9,2,2,4,3,0.897,0.938,0.818,0,1,6,-1,1
2016,1.0,1.0,2305,1,105,Kansas Jayhawks,81.6,37.7,15.9,6.8,4.1,12.6,49.4,70.6,42.6,33,5,17,0,7,3,5,10,1,0.868,1.0,0.7,2046,16,79,Austin Peay Governors,76.0,36.8,13.5,6.9,2.9,14.0,46.3,67.0,34.8,18,18,7,7,7,9,226,224,221,0.5,0.5,0.438,-15,-221,-214,-220,0
2016,1.0,1.0,222,2,86,Villanova Wildcats,77.0,35.6,16.1,6.7,3.4,11.1,46.7,77.7,34.4,35,5,15,1,10,2,1,27,3,0.875,0.938,0.833,2427,15,56,UNC Asheville Bulldogs,75.6,37.8,12.5,9.3,3.3,13.0,45.8,69.4,32.4,22,12,11,3,6,7,121,249,142,0.647,0.786,0.462,-13,-120,-222,-139,0
2016,1.0,1.0,2390,3,79,Miami Hurricanes,75.6,34.8,12.8,6.1,3.6,10.7,47.7,75.1,36.6,27,8,15,1,6,5,19,5,6,0.771,0.938,0.545,2084,14,72,Buffalo Bulls,77.6,39.1,12.7,6.9,3.6,13.7,43.8,71.0,33.7,20,15,10,5,5,9,134,111,130,0.571,0.667,0.357,-11,-115,-106,-124,0
2016,1.0,1.0,25,4,66,California Golden Bears,75.1,40.0,13.0,4.1,4.8,12.2,46.1,65.6,36.9,23,11,18,0,4,7,30,72,41,0.676,1.0,0.364,62,13,77,Hawai'i Rainbow Warriors,77.6,37.4,15.8,7.9,3.8,13.2,46.2,68.1,32.7,28,6,17,3,7,2,117,163,40,0.824,0.85,0.778,-9,-87,-91,1,1
2016,1.0,1.0,120,5,79,Maryland Terrapins,76.1,35.5,14.1,5.8,5.4,12.9,48.8,76.0,37.4,27,9,16,1,4,6,20,35,11,0.75,0.941,0.4,2571,12,74,South Dakota State Jackrabbits,76.3,37.9,11.3,5.0,2.5,11.8,45.1,73.9,35.7,26,8,13,0,8,7,77,221,79,0.765,1.0,0.533,-7,-57,-186,-68,0
2016,1.0,1.0,12,6,55,Arizona Wildcats,81.2,40.2,14.5,4.9,4.8,12.8,48.2,72.3,38.3,25,9,17,1,5,5,14,78,35,0.735,0.944,0.5,2724,11,65,Wichita State Shockers,73.2,37.5,14.3,7.2,3.7,9.9,43.4,71.4,33.0,26,9,14,1,9,3,15,103,52,0.743,0.933,0.75,-5,-1,-25,-17,1
2016,1.0,1.0,2294,7,72,Iowa Hawkeyes,78.1,38.4,16.0,6.8,4.8,10.4,45.0,71.9,38.2,22,11,13,2,6,5,24,19,24,0.667,0.867,0.545,218,10,70,Temple Owls,68.7,36.8,13.5,5.3,3.1,9.2,40.5,68.4,34.0,21,12,11,3,7,4,80,54,49,0.636,0.786,0.636,-3,-56,-35,-25,0
2016,1.0,1.0,38,8,67,Colorado Buffaloes,76.0,42.4,13.8,5.2,5.0,13.4,42.5,73.8,39.2,22,12,16,1,4,7,52,75,58,0.647,0.941,0.364,41,9,74,UConn Huskies,73.5,36.5,13.8,5.8,5.1,11.2,45.9,78.5,36.3,25,11,14,3,6,4,18,51,29,0.694,0.824,0.6,-1,34,24,29,1
2016,1.0,2.0,2483,1,91,Oregon Ducks,78.8,36.1,13.6,7.6,5.9,11.6,46.7,71.3,34.9,31,7,18,0,5,5,22,60,9,0.816,1.0,0.5,107,16,52,Holy Cross Crusaders,65.3,30.1,13.9,6.5,2.5,11.0,41.3,69.3,32.7,15,20,8,6,6,13,295,260,260,0.429,0.571,0.316,-15,-273,-200,-251,0
2016,1.0,2.0,201,2,82,Oklahoma Sooners,80.4,38.8,14.5,6.9,5.3,13.0,45.9,72.8,42.6,29,8,14,1,7,5,13,2,5,0.784,0.933,0.583,2934,15,68,CSU Bakersfield Roadrunners,73.0,38.3,15.7,8.0,5.1,12.2,45.1,65.3,34.4,24,9,14,1,7,7,126,285,112,0.727,0.933,0.5,-13,-113,-283,-107,0
2016,1.0,2.0,245,3,92,Texas A&M Aggies,75.9,38.8,17.1,7.0,3.8,11.8,45.0,67.3,35.3,28,9,17,1,5,5,21,56,20,0.757,0.944,0.5,2739,14,65,Green Bay Phoenix,84.2,38.9,13.9,9.8,4.6,12.1,44.8,65.9,35.0,23,13,11,3,8,9,142,134,107,0.639,0.786,0.471,-11,-121,-78,-87,0
2016,1.0,2.0,150,4,93,Duke Blue Devils,81.5,36.3,13.5,6.4,4.2,9.9,45.9,72.2,38.7,25,11,15,3,5,4,11,8,13,0.694,0.833,0.556,350,13,85,UNC Wilmington Seahawks,79.2,37.6,13.4,7.5,4.4,11.4,45.6,70.2,33.6,25,8,12,2,8,5,103,176,74,0.758,0.857,0.615,-9,-92,-168,-61,0
2016,1.0,2.0,239,5,75,Baylor Bears,77.2,37.4,17.8,7.9,4.0,12.9,46.7,72.7,36.7,22,12,14,5,6,5,29,14,26,0.647,0.737,0.545,43,12,79,Yale Bulldogs,75.2,40.4,15.2,5.8,4.6,13.4,47.1,66.3,37.4,23,7,12,0,9,6,36,105,44,0.767,1.0,0.6,-7,-7,-91,-18,1
2016,1.0,2.0,251,6,72,Texas Longhorns,71.3,34.5,11.5,5.2,4.4,10.4,43.2,66.5,33.9,20,13,14,3,5,5,45,4,31,0.606,0.824,0.5,2460,11,75,Northern Iowa Panthers,68.0,30.1,11.9,5.7,2.6,9.8,45.7,75.3,37.5,23,13,11,3,6,8,79,91,81,0.639,0.786,0.429,-5,-34,-87,-50,1
2016,1.0,2.0,204,7,67,Oregon State Beavers,72.1,34.6,13.5,7.5,3.4,11.5,44.1,67.1,37.0,19,13,12,3,4,8,71,42,57,0.594,0.8,0.333,2670,10,75,VCU Rams,77.3,37.5,14.4,8.9,3.8,11.5,45.2,69.0,36.1,25,11,15,2,7,4,35,88,54,0.694,0.882,0.636,-3,36,-46,3,1
2016,1.0,2.0,2603,8,78,Saint Joseph's Hawks,77.3,38.7,15.0,5.1,3.4,10.2,44.9,71.9,32.8,28,8,12,4,10,2,51,80,25,0.778,0.75,0.833,2132,9,76,Cincinnati Bearcats,73.2,39.4,15.5,7.9,5.8,11.1,42.8,70.4,34.5,22,11,14,3,6,6,23,68,48,0.667,0.824,0.5,-1,28,12,-23,0
2016,1.0,3.0,153,1,83,North Carolina Tar Heels,82.3,41.0,18.1,6.9,4.4,10.9,47.9,73.8,31.4,33,7,15,1,6,5,2,11,2,0.825,0.938,0.545,526,16,67,Florida Gulf Coast Eagles,77.0,40.2,13.5,6.6,4.0,12.3,47.7,64.7,35.7,21,14,16,4,4,8,182,301,199,0.6,0.8,0.333,-15,-180,-290,-197,0
2016,1.0,3.0,2752,2,71,Xavier Musketeers,81.3,41.0,16.4,7.3,3.1,12.8,45.2,73.1,36.2,28,6,15,1,8,3,16,55,8,0.824,0.938,0.727,2692,15,53,Weber State Wildcats,76.7,37.5,13.9,5.0,3.5,13.3,48.4,67.7,37.4,26,9,13,1,6,7,120,318,116,0.743,0.929,0.462,-13,-104,-263,-108,0
2016,1.0,3.0,277,3,56,West Virginia Mountaineers,79.2,39.2,14.8,9.9,2.5,14.0,45.2,67.0,32.9,26,9,13,2,7,4,7,13,10,0.743,0.867,0.636,2617,14,70,Stephen F. Austin Lumberjacks,80.7,35.3,18.9,9.1,3.6,12.4,48.4,73.0,36.8,28,6,14,0,9,4,46,275,68,0.824,1.0,0.692,-11,-39,-262,-58,1
2016,1.0,3.0,96,4,85,Kentucky Wildcats,79.6,38.9,14.5,5.5,5.6,11.0,47.8,68.4,36.9,27,9,17,0,4,7,8,41,15,0.75,1.0,0.364,2619,13,57,Stony Brook Seawolves,76.8,39.6,16.6,6.2,4.6,11.4,47.6,67.2,37.2,26,7,15,1,11,5,55,214,71,0.788,0.938,0.688,-9,-47,-173,-56,0
2016,1.0,3.0,84,5,99,Indiana Hoosiers,82.3,37.4,16.0,6.9,4.0,13.7,50.1,72.3,41.5,27,8,17,0,6,4,10,59,14,0.771,1.0,0.6,236,12,74,Chattanooga Mocs,75.8,35.8,14.6,7.8,4.8,12.4,45.6,73.3,36.4,29,6,13,1,10,4,107,239,55,0.829,0.929,0.714,-7,-97,-180,-41,0
2016,1.0,3.0,87,6,70,Notre Dame Fighting Irish,75.7,36.1,13.5,5.6,3.9,9.7,47.1,73.5,36.9,24,12,14,2,5,5,31,6,19,0.667,0.875,0.5,130,11,63,Michigan Wolverines,74.3,32.0,15.0,5.5,2.2,9.8,46.6,73.7,38.4,23,13,13,4,4,6,37,25,33,0.639,0.765,0.4,-5,-6,-19,-14,0
2016,1.0,3.0,275,7,47,Wisconsin Badgers,68.9,34.9,11.6,5.9,3.2,11.0,43.0,70.7,35.8,22,13,13,5,6,5,42,18,32,0.629,0.722,0.545,221,10,43,Pittsburgh Panthers,76.0,38.2,16.9,5.0,3.7,11.7,46.0,75.4,34.8,21,12,15,4,3,6,27,26,36,0.636,0.789,0.333,-3,15,-8,-4,0
2016,1.0,3.0,30,8,69,USC Trojans,80.8,39.5,14.9,6.3,5.5,12.2,45.8,67.8,38.5,21,13,16,2,3,7,65,63,60,0.618,0.889,0.3,2507,9,70,Providence Friars,74.0,36.6,15.9,6.6,3.6,11.5,42.2,72.7,32.1,24,11,13,4,7,4,62,30,23,0.686,0.765,0.636,-1,3,33,37,1
2016,1.0,4.0,258,1,81,Virginia Cavaliers,70.4,31.9,14.3,5.5,2.9,9.4,48.7,75.4,40.5,29,8,15,0,5,6,4,1,4,0.784,1.0,0.455,2261,16,45,Hampton Pirates,74.8,41.6,12.2,5.4,3.8,14.0,41.5,65.7,30.8,21,11,9,2,8,7,264,279,162,0.656,0.818,0.533,-15,-260,-278,-158,0
2016,1.0,4.0,127,2,81,Michigan State Spartans,80.2,41.9,20.7,4.5,5.2,11.9,48.6,72.8,43.5,29,6,14,2,7,3,3,53,7,0.829,0.875,0.7,2393,15,90,Middle Tennessee Blue Raiders,72.7,37.0,13.1,6.2,3.5,12.1,45.1,61.7,38.6,25,10,11,3,8,6,146,185,93,0.714,0.786,0.571,-13,-143,-132,-86,1
2016,1.0,4.0,254,3,80,Utah Utes,77.6,37.4,15.6,5.4,4.3,12.3,48.9,71.4,36.3,27,9,16,1,5,5,40,47,17,0.75,0.941,0.5,278,14,69,Fresno State Bulldogs,75.3,37.6,13.5,8.2,4.0,10.7,43.4,69.2,34.2,25,10,16,2,6,7,123,110,72,0.714,0.889,0.462,-11,-83,-63,-55,0
2016,1.0,4.0,66,4,94,Iowa State Cyclones,81.8,36.1,16.5,6.2,4.2,11.6,50.2,70.6,38.0,23,12,14,2,4,7,25,7,22,0.657,0.875,0.364,314,13,81,Iona Gaels,79.6,36.9,16.8,7.6,4.1,12.8,45.6,71.2,37.2,22,11,11,2,8,6,106,138,95,0.667,0.846,0.571,-9,-81,-131,-73,0
2016,1.0,4.0,2509,5,83,Purdue Boilermakers,78.2,41.2,17.8,4.3,4.7,12.2,47.4,74.0,37.2,26,9,17,1,5,5,9,37,16,0.743,0.944,0.5,2031,12,85,Little Rock Trojans,71.0,33.8,13.2,6.5,3.2,10.6,45.6,73.2,39.0,30,5,14,0,12,4,56,152,27,0.857,1.0,0.75,-7,-47,-115,-11,1
2016,1.0,4.0,2550,6,52,Seton Hall Pirates,74.8,40.0,13.5,7.3,4.7,13.8,45.0,66.6,35.3,25,9,13,3,7,4,33,39,21,0.735,0.812,0.636,2250,11,68,Gonzaga Bulldogs,79.7,39.6,13.9,5.1,3.0,11.3,48.6,76.0,37.8,28,8,11,4,9,2,26,89,28,0.778,0.733,0.818,-5,7,-50,-7,1
2016,1.0,4.0,2168,7,51,Dayton Flyers,73.2,38.6,14.7,5.9,4.4,13.1,46.0,67.3,34.7,25,8,14,3,8,2,49,90,37,0.758,0.824,0.8,183,10,70,Syracuse Orange,70.2,35.5,14.1,8.1,4.1,12.1,42.7,68.3,36.1,23,14,13,4,3,8,32,12,30,0.622,0.765,0.273,-3,17,78,7,1
2016,1.0,4.0,2641,8,61,Texas Tech Red Raiders,72.4,34.2,13.0,5.9,4.2,12.0,44.7,74.6,34.4,19,13,14,3,3,7,57,21,47,0.594,0.824,0.3,2086,9,71,Butler Bulldogs,80.6,36.4,14.4,6.8,3.4,10.2,46.6,73.1,38.7,22,11,13,3,5,5,28,38,34,0.667,0.812,0.5,-1,29,-17,13,1
2016,2.0,1.0,2305,1,73,Kansas Jayhawks,81.6,37.7,15.9,6.8,4.1,12.6,49.4,70.6,42.6,33,5,17,0,7,3,5,10,1,0.868,1.0,0.7,41,9,61,UConn Huskies,73.5,36.5,13.8,5.8,5.1,11.2,45.9,78.5,36.3,25,11,14,3,6,4,18,51,29,0.694,0.824,0.6,-8,-13,-41,-28,0
2016,2.0,1.0,222,2,87,Villanova Wildcats,77.0,35.6,16.1,6.7,3.4,11.1,46.7,77.7,34.4,35,5,15,1,10,2,1,27,3,0.875,0.938,0.833,2294,7,68,Iowa Hawkeyes,78.1,38.4,16.0,6.8,4.8,10.4,45.0,71.9,38.2,22,11,13,2,6,5,24,19,24,0.667,0.867,0.545,-5,-23,8,-21,0
2016,2.0,1.0,2390,3,65,Miami Hurricanes,75.6,34.8,12.8,6.1,3.6,10.7,47.7,75.1,36.6,27,8,15,1,6,5,19,5,6,0.771,0.938,0.545,2724,11,57,Wichita State Shockers,73.2,37.5,14.3,7.2,3.7,9.9,43.4,71.4,33.0,26,9,14,1,9,3,15,103,52,0.743,0.933,0.75,-8,4,-98,-46,0
2016,2.0,1.0,62,13,60,Hawai'i Rainbow Warriors,77.6,37.4,15.8,7.9,3.8,13.2,46.2,68.1,32.7,28,6,17,3,7,2,117,163,40,0.824,0.85,0.778,120,5,73,Maryland Terrapins,76.1,35.5,14.1,5.8,5.4,12.9,48.8,76.0,37.4,27,9,16,1,4,6,20,35,11,0.75,0.941,0.4,8,97,128,29,1
2016,2.0,2.0,2483,1,69,Oregon Ducks,78.8,36.1,13.6,7.6,5.9,11.6,46.7,71.3,34.9,31,7,18,0,5,5,22,60,9,0.816,1.0,0.5,2603,8,64,Saint Joseph's Hawks,77.3,38.7,15.0,5.1,3.4,10.2,44.9,71.9,32.8,28,8,12,4,10,2,51,80,25,0.778,0.75,0.833,-7,-29,-20,-16,0
2016,2.0,2.0,201,2,85,Oklahoma Sooners,80.4,38.8,14.5,6.9,5.3,13.0,45.9,72.8,42.6,29,8,14,1,7,5,13,2,5,0.784,0.933,0.583,2670,10,81,VCU Rams,77.3,37.5,14.4,8.9,3.8,11.5,45.2,69.0,36.1,25,11,15,2,7,4,35,88,54,0.694,0.882,0.636,-8,-22,-86,-49,0
2016,2.0,2.0,245,3,92,Texas A&M Aggies,75.9,38.8,17.1,7.0,3.8,11.8,45.0,67.3,35.3,28,9,17,1,5,5,21,56,20,0.757,0.944,0.5,2460,11,88,Northern Iowa Panthers,68.0,30.1,11.9,5.7,2.6,9.8,45.7,75.3,37.5,23,13,11,3,6,8,79,91,81,0.639,0.786,0.429,-8,-58,-35,-61,0
2016,2.0,2.0,150,4,71,Duke Blue Devils,81.5,36.3,13.5,6.4,4.2,9.9,45.9,72.2,38.7,25,11,15,3,5,4,11,8,13,0.694,0.833,0.556,43,12,64,Yale Bulldogs,75.2,40.4,15.2,5.8,4.6,13.4,47.1,66.3,37.4,23,7,12,0,9,6,36,105,44,0.767,1.0,0.6,-8,-25,-97,-31,0
2016,2.0,3.0,153,1,85,North Carolina Tar Heels,82.3,41.0,18.1,6.9,4.4,10.9,47.9,73.8,31.4,33,7,15,1,6,5,2,11,2,0.825,0.938,0.545,2507,9,66,Providence Friars,74.0,36.6,15.9,6.6,3.6,11.5,42.2,72.7,32.1,24,11,13,4,7,4,62,30,23,0.686,0.765,0.636,-8,-60,-19,-21,0
